tweet_id,timestamp,text,name,rating,dog_stage,favourite_count,retweets_count,p1,p1_dog,p2,p2_dog,p3,p3_dog
729854734790754305,2016-05-10 02:05:03,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,Ollie,11.0,None,4237,1204,Doormat,False,China Cabinet,False,Passenger Car,False
729823566028484608,2016-05-10 00:01:12,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,Stefan,13.0,None,4186,1325,Kelpie,True,Arabian Camel,False,Coyote,False
729463711119904772,2016-05-09 00:11:16,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,Pupcasso,13.0,None,6098,2466,German Shepherd,True,Doberman,True,Basenji,True
729113531270991872,2016-05-08 00:59:46,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u",None,10.0,None,1980,350,Stone Wall,False,Prison,False,Bannister,False
728986383096946689,2016-05-07 16:34:32,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",Puff,11.0,None,3322,879,Maltese Dog,True,Toy Poodle,True,Miniature Poodle,True
728760639972315136,2016-05-07 01:37:30,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",None,13.0,None,4901,1820,Pembroke,True,Cardigan,True,Chihuahua,True
728751179681943552,2016-05-07 00:59:55,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,Flurpson,10.0,None,2914,725,Saint Bernard,True,Collie,True,Borzoi,True
728653952833728512,2016-05-06 18:33:34,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,Coleman,8.0,None,3476,1110,Window Shade,False,Studio Couch,False,Rotisserie,False
728409960103686147,2016-05-06 02:24:02,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,Wallace,10.0,None,5154,2145,Siamese Cat,False,Saint Bernard,True,King Penguin,False
728387165835677696,2016-05-06 00:53:27,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",Enchilada,12.0,None,3851,1023,Collie,True,Great Pyrenees,True,Keeshond,True
728046963732717569,2016-05-05 02:21:37,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,Raymond,11.0,None,4527,1257,Newfoundland,True,Groenendael,True,German Shepherd,True
728035342121635841,2016-05-05 01:35:26,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,all,12.0,pupper,4774,1784,Handkerchief,False,Pomeranian,True,Shih-Tzu,True
728015554473250816,2016-05-05 00:16:48,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,Rueben,11.0,pupper,4300,1168,Cocker Spaniel,True,Golden Retriever,True,Sandbar,False
727685679342333952,2016-05-04 02:26:00,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,Cilantro,12.0,None,3083,683,Border Collie,True,Collie,True,Eskimo Dog,True
727644517743104000,2016-05-03 23:42:26,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,None,13.0,doggo,6190,1866,Great Pyrenees,True,Kuvasz,True,Labrador Retriever,True
727524757080539137,2016-05-03 15:46:33,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,None,10.0,pupper,4688,1305,Pomeranian,True,Chihuahua,True,Chow,True
727314416056803329,2016-05-03 01:50:44,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,None,11.0,pupper,3488,803,Toy Poodle,True,Miniature Poodle,True,Tibetan Terrier,True
727286334147182592,2016-05-02 23:59:09,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,None,9.0,None,3195,871,Bonnet,False,Sock,False,Chihuahua,True
727175381690781696,2016-05-02 16:38:15,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,Karll,10.0,None,4061,1468,Flat-Coated Retriever,True,Great Dane,True,Labrador Retriever,True
726935089318363137,2016-05-02 00:43:25,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,Sprout,12.0,None,7226,2619,Teddy,False,Toy Poodle,True,Lakeland Terrier,True
726887082820554753,2016-05-01 21:32:40,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,Blitz,10.0,None,4025,1608,Soft-Coated Wheaten Terrier,True,Irish Terrier,True,Chesapeake Bay Retriever,True
726828223124897792,2016-05-01 17:38:46,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,Bloop,12.0,None,3728,1077,Miniature Pinscher,True,Border Terrier,True,Labrador Retriever,True
726224900189511680,2016-04-30 01:41:23,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,None,9.0,None,4631,1228,Standard Poodle,True,Cocker Spaniel,True,Bucket,False
725842289046749185,2016-04-29 00:21:01,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,Colby,12.0,None,7404,2831,Toy Poodle,True,Miniature Poodle,True,Chesapeake Bay Retriever,True
725786712245440512,2016-04-28 20:40:11,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,Lillie,11.0,pupper,4366,1451,Chow,True,Samoyed,True,Kuvasz,True
725729321944506368,2016-04-28 16:52:08,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,Lola,12.0,None,5439,1897,Boxer,True,Bull Mastiff,True,French Bulldog,True
724983749226668032,2016-04-26 15:29:30,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,Fred,12.0,None,3889,1390,Golden Retriever,True,Great Pyrenees,True,Cocker Spaniel,True
724771698126512129,2016-04-26 01:26:53,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,None,11.0,doggo,2485,688,German Short-Haired Pointer,True,Bluetick,True,English Setter,True
724405726123311104,2016-04-25 01:12:38,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,Ashleigh,10.0,pupper,5558,1759,Golden Retriever,True,Cocker Spaniel,True,Feather Boa,False
724049859469295616,2016-04-24 01:38:33,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,Kreggory,10.0,None,4531,1888,Border Collie,True,Collie,True,Shetland Sheepdog,True
724046343203856385,2016-04-24 01:24:35,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",Sarge,10.0,None,2790,595,Boxer,True,Bull Mastiff,True,Great Dane,True
724004602748780546,2016-04-23 22:38:43,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,Luther,11.0,pupper,4387,1681,Siamese Cat,False,Pug,True,Quilt,False
723912936180330496,2016-04-23 16:34:28,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,Sugar,12.0,None,4086,1307,Samoyed,True,Pomeranian,True,Chow,True
723688335806480385,2016-04-23 01:41:59,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,Reginald,12.0,None,8086,3185,Teddy,False,Chow,True,Irish Terrier,True
723673163800948736,2016-04-23 00:41:42,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,Ivar,10.0,None,3172,951,Golden Retriever,True,Labrador Retriever,True,Hand Blower,False
723179728551723008,2016-04-21 16:00:57,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,Jangle,8.0,None,5549,2003,Tennis Ball,False,Badger,False,Norwegian Elkhound,True
722974582966214656,2016-04-21 02:25:47,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,None,6.5,None,4315,1678,Great Dane,True,Greater Swiss Mountain Dog,True,Weimaraner,True
722613351520608256,2016-04-20 02:30:23,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,Schnitzel,12.0,None,5199,1745,Labrador Retriever,True,Golden Retriever,True,Chow,True
721503162398597120,2016-04-17 00:58:53,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,Panda,11.0,None,4883,1998,Pomeranian,True,Chihuahua,True,Pekinese,True
721001180231503872,2016-04-15 15:44:11,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,Oliver,11.0,pupper,2652,656,Samoyed,True,Washbasin,False,Tub,False
720785406564900865,2016-04-15 01:26:47,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,Archie,12.0,None,3263,824,Chihuahua,True,Dingo,False,Kelpie,True
720775346191278080,2016-04-15 00:46:48,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,Berkeley,10.0,None,2598,723,Newfoundland,True,Groenendael,True,Giant Schnauzer,True
720415127506415616,2016-04-14 00:55:25,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,None,10.0,None,4324,1593,Rottweiler,True,Black-And-Tan Coonhound,True,American Black Bear,False
720389942216527872,2016-04-13 23:15:21,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,Ralphé,11.0,None,6720,2686,Pembroke,True,Cardigan,True,Eskimo Dog,True
720340705894408192,2016-04-13 19:59:42,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,Derek,10.0,pupper,3006,1037,Alp,False,Lawn Mower,False,Viaduct,False
720059472081784833,2016-04-13 01:22:10,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,Charleson,9.0,None,4075,1205,Mexican Hairless,True,Redbone,True,Italian Greyhound,True
720043174954147842,2016-04-13 00:17:25,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,Neptune,11.0,None,5140,2142,Samoyed,True,Eskimo Dog,True,White Wolf,False
719991154352222208,2016-04-12 20:50:42,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,None,10.0,doggo,5060,1862,Golden Retriever,True,Cocker Spaniel,True,Labrador Retriever,True
719704490224398336,2016-04-12 01:51:36,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,Clyde,12.0,pupper,4785,1548,Home Theater,False,Window Shade,False,Bathtub,False
719551379208073216,2016-04-11 15:43:12,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,Harnold,10.0,None,5296,2055,Malamute,True,Siberian Husky,True,Eskimo Dog,True
719367763014393856,2016-04-11 03:33:34,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,Sid,11.0,None,2926,787,Swing,False,Soft-Coated Wheaten Terrier,True,Tibetan Terrier,True
719339463458033665,2016-04-11 01:41:07,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,Lucy,10.0,None,4631,1335,Golden Retriever,True,Borzoi,True,Leonberg,True
719332531645071360,2016-04-11 01:13:34,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,Pippa,11.0,None,3579,1020,Dandie Dinmont,True,Miniature Poodle,True,Norfolk Terrier,True
718971898235854848,2016-04-10 01:20:33,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,Sadie,10.0,None,3658,1169,Golden Retriever,True,Saint Bernard,True,Labrador Retriever,True
718939241951195136,2016-04-09 23:10:47,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,Otis,12.0,None,5492,1877,Pembroke,True,Cardigan,True,Toilet Tissue,False
718631497683582976,2016-04-09 02:47:55,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,None,10.0,None,19796,8626,Pomeranian,True,Pekinese,True,Persian Cat,False
718613305783398402,2016-04-09 01:35:37,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,Carper,11.0,None,2561,514,Labrador Retriever,True,German Short-Haired Pointer,True,Chesapeake Bay Retriever,True
718540630683709445,2016-04-08 20:46:50,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,None,10.0,None,2609,1079,Maltese Dog,True,West Highland White Terrier,True,Cairn,True
718460005985447936,2016-04-08 15:26:28,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,Bowie,9.0,None,2826,564,Badger,False,Boston Bull,True,Kelpie,True
718454725339934721,2016-04-08 15:05:29,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",None,13.0,None,5099,1607,Hammer,False,Hatchet,False,Chime,False
718246886998687744,2016-04-08 01:19:36,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,Alexanderson,3.0,None,2024,534,Chihuahua,True,Carton,False,Siberian Husky,True
718234618122661888,2016-04-08 00:30:51,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,Suki,11.0,None,4064,1070,Malamute,True,Siberian Husky,True,Eskimo Dog,True
717841801130979328,2016-04-06 22:29:56,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,Barclay,11.0,None,2570,631,Brittany Spaniel,True,English Springer,True,Bath Towel,False
717790033953034240,2016-04-06 19:04:14,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",None,10.0,pupper,3031,1206,Car Mirror,False,Minibus,False,Cab,False
717537687239008257,2016-04-06 02:21:30,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,a,11.0,None,6029,1968,Golden Retriever,True,Labrador Retriever,True,Kuvasz,True
717421804990701568,2016-04-05 18:41:02,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,Ebby,9.0,None,3302,899,Miniature Pinscher,True,Italian Greyhound,True,Beagle,True
717047459982213120,2016-04-04 17:53:31,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,Flávio,12.0,None,6566,2033,Golden Retriever,True,Labrador Retriever,True,Cocker Spaniel,True
717009362452090881,2016-04-04 15:22:08,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,Smokey,10.0,pupper,3427,1039,Siberian Husky,True,Eskimo Dog,True,Malamute,True
716802964044845056,2016-04-04 01:41:58,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,Link,10.0,None,4477,1255,Malinois,True,Leonberg,True,Bull Mastiff,True
716791146589110272,2016-04-04 00:55:01,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,Jennifur,11.0,None,6262,1528,Pomeranian,True,Seat Belt,False,Golden Retriever,True
716439118184652801,2016-04-03 01:36:11,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,Bluebert,11.0,None,2478,228,Siberian Husky,True,Malamute,True,Eskimo Dog,True
716285507865542656,2016-04-02 15:25:47,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,Stephanus,12.0,None,2915,1159,Yorkshire Terrier,True,Silky Terrier,True,Cairn,True
716080869887381504,2016-04-02 01:52:38,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,None,11.0,doggo,7040,2049,Golden Retriever,True,Chow,True,Tibetan Mastiff,True
715928423106027520,2016-04-01 15:46:52,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,Bubbles,11.0,None,3348,932,Pug,True,French Bulldog,True,Bull Mastiff,True
715733265223708672,2016-04-01 02:51:22,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,a,10.0,None,4897,1801,Dandie Dinmont,True,Miniature Poodle,True,Toy Poodle,True
715696743237730304,2016-04-01 00:26:15,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,Toby,10.0,None,4096,1374,Staffordshire Bullterrier,True,Pug,True,French Bulldog,True
715680795826982913,2016-03-31 23:22:53,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,Zeus,12.0,None,4536,1730,Golden Retriever,True,Labrador Retriever,True,Chow,True
715360349751484417,2016-03-31 02:09:32,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,Bertson,11.0,None,5739,1682,Nail,False,Screw,False,Padlock,False
715342466308784130,2016-03-31 00:58:29,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,Oscar,10.0,None,3173,727,West Highland White Terrier,True,Soft-Coated Wheaten Terrier,True,Lakeland Terrier,True
715220193576927233,2016-03-30 16:52:36,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,Nico,10.0,None,2530,696,Chihuahua,True,Italian Greyhound,True,Boston Bull,True
715200624753819648,2016-03-30 15:34:51,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,Michelangelope,12.0,None,5370,2014,Chihuahua,True,Beagle,True,Labrador Retriever,True
715009755312439296,2016-03-30 02:56:24,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,Siba,12.0,None,4368,1322,Dingo,False,Chihuahua,True,Cardigan,True
714982300363173890,2016-03-30 01:07:18,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,Calbert,9.0,None,3941,1108,Brittany Spaniel,True,Beagle,True,Ibizan Hound,True
714957620017307648,2016-03-29 23:29:14,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,Curtis,10.0,None,4343,1515,Great Pyrenees,True,Samoyed,True,Kuvasz,True
714631576617938945,2016-03-29 01:53:39,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,Benedict,4.0,None,3428,1070,Meerkat,False,Weasel,False,Black-Footed Ferret,False
714606013974974464,2016-03-29 00:12:05,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,None,12.0,None,3800,990,Norfolk Terrier,True,Labrador Retriever,True,Golden Retriever,True
714258258790387713,2016-03-28 01:10:13,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",Travis,10.0,None,3156,764,Collie,True,Chesapeake Bay Retriever,True,Beagle,True
714251586676113411,2016-03-28 00:43:43,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,Thumas,8.0,None,3428,898,Soft-Coated Wheaten Terrier,True,Bedlington Terrier,True,Great Pyrenees,True
714214115368108032,2016-03-27 22:14:49,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,None,13.0,None,2379,939,Pug,True,Bloodhound,True,German Shepherd,True
714141408463036416,2016-03-27 17:25:54,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",None,10.0,None,4519,1499,Labrador Retriever,True,Golden Retriever,True,Redbone,True
713919462244790272,2016-03-27 02:43:58,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,Kanu,12.0,None,3438,828,Siberian Husky,True,Eskimo Dog,True,Malamute,True
713900603437621249,2016-03-27 01:29:02,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,None,11.0,None,2971,793,Golden Retriever,True,Cocker Spaniel,True,Irish Setter,True
713761197720473600,2016-03-26 16:15:05,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,Piper,12.0,None,5119,1472,Brittany Spaniel,True,English Springer,True,Welsh Springer Spaniel,True
713411074226274305,2016-03-25 17:03:49,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,None,11.0,None,4630,1378,Great Pyrenees,True,Samoyed,True,Kuvasz,True
713177543487135744,2016-03-25 01:35:51,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,Lance,10.0,None,7551,3019,Whippet,True,Basenji,True,Great Dane,True
713175907180089344,2016-03-25 01:29:21,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,Opie,10.0,None,4681,1556,Timber Wolf,False,Malamute,True,Siberian Husky,True
712809025985978368,2016-03-24 01:11:29,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,Stubert,10.0,None,19518,7194,Labrador Retriever,True,Carton,False,Pug,True
712717840512598017,2016-03-23 19:09:09,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,None,10.0,None,12963,5345,Great Pyrenees,True,Kuvasz,True,Irish Wolfhound,True
712668654853337088,2016-03-23 15:53:42,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,Sunny,10.0,None,4360,1298,Labrador Retriever,True,Golden Retriever,True,Chihuahua,True
712438159032893441,2016-03-23 00:37:48,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,Kane,11.0,None,5584,1671,Ice Bear,False,Great Pyrenees,True,Labrador Retriever,True
712097430750289920,2016-03-22 02:03:52,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,None,10.0,None,3984,1106,Labrador Retriever,True,Whippet,True,Chesapeake Bay Retriever,True
712092745624633345,2016-03-22 01:45:15,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,Steven,7.0,None,3086,960,Triceratops,False,Llama,False,Three-Toed Sloth,False
712085617388212225,2016-03-22 01:16:55,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",Olive,11.0,None,3406,516,Shih-Tzu,True,Tibetan Terrier,True,Lhasa,True
712065007010385924,2016-03-21 23:55:01,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,Chester,6.0,None,2375,667,Goose,False,Gibbon,False,Pizza,False
711968124745228288,2016-03-21 17:30:03,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,Winston,10.0,pupper,8457,2466,Espresso,False,Coffee Mug,False,Cup,False
711743778164514816,2016-03-21 02:38:34,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,Roosevelt,11.0,None,2987,1053,Lakeland Terrier,True,Miniature Poodle,True,Standard Poodle,True
711732680602345472,2016-03-21 01:54:29,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,None,10.0,None,9325,4396,Dingo,False,Ibizan Hound,True,Eskimo Dog,True
711694788429553666,2016-03-20 23:23:54,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,None,13.0,None,34446,19526,Brown Bear,False,Indian Elephant,False,Water Buffalo,False
711652651650457602,2016-03-20 20:36:28,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,Gary,9.0,None,4059,979,Llama,False,Arabian Camel,False,Neck Brace,False
711363825979756544,2016-03-20 01:28:47,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",None,11.0,None,3839,1209,Pembroke,True,Cardigan,True,Basenji,True
711306686208872448,2016-03-19 21:41:44,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,None,3.0,None,3478,781,Leatherback Turtle,False,Loggerhead,False,Dandie Dinmont,True
711008018775851008,2016-03-19 01:54:56,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,Chuckles,11.0,pupper,3142,663,French Bulldog,True,Boston Bull,True,Pug,True
710997087345876993,2016-03-19 01:11:29,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,Milo,12.0,None,4776,1489,Malamute,True,Eskimo Dog,True,Pembroke,True
710844581445812225,2016-03-18 15:05:29,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,Staniel,10.0,None,2672,736,Dingo,False,Pembroke,True,Basenji,True
710833117892898816,2016-03-18 14:19:56,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,Sora,12.0,None,2823,576,Pembroke,True,Cardigan,True,German Shepherd,True
710658690886586372,2016-03-18 02:46:49,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,None,10.0,None,2424,604,Soft-Coated Wheaten Terrier,True,Dandie Dinmont,True,Cairn,True
710588934686908417,2016-03-17 22:09:38,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,Beemo,12.0,None,4778,2002,Pembroke,True,Cardigan,True,Malamute,True
710283270106132480,2016-03-17 01:55:02,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,Gunner,11.0,None,2241,550,Shih-Tzu,True,Lhasa,True,Tibetan Terrier,True
